"movie_id","predicted_genres"
10643,Documentary Drama Thriller
46663,Documentary
41497,Documentary Horror
31660,Thriller
43825,Documentary Sci-Fi
41424,Horror Thriller
8210,Action
29354,Documentary
36026,Drama Action Thriller Mystery
42776,Action Drama Thriller
9588,Documentary
42232,Drama Thriller
29827,Documentary
9902,Adventure Fantasy Sci-Fi Children
48595,Horror
18471,Horror Sci-Fi
11346,Drama Thriller Action Crime
40122,Horror
37398,Fantasy Action Adventure
6513,Adventure Animation Sci-Fi
24003,Drama Crime Thriller
25617,Sci-Fi Animation Action
49215,Horror
10227,Animation
49682,Drama Horror Thriller
34037,Action Crime Drama Western
50207,Animation Comedy
43013,Comedy Crime Thriller
47444,Action Thriller
44259,Drama Horror
5657,Documentary Musical
46676,Sci-Fi Thriller
48746,Fantasy Horror
22235,Fantasy
32291,Crime Drama Thriller
28419,Action Adventure Horror Sci-Fi Thriller
44141,Children Fantasy Musical
12774,Thriller Animation Action Sci-Fi Adventure Fantasy
41410,Documentary
30249,Action Adventure Fantasy
1153,Action Crime
17606,Documentary
12841,Action Adventure Drama
21196,Animation Children
44178,Drama
28796,Action Sci-Fi
3472,Western Thriller
44548,Animation Children Comedy
49848,Drama
39504,Documentary
2828,Drama
16104,Comedy Documentary Drama
34581,Adventure Action Fantasy Horror Sci-Fi Thriller
13569,Comedy Crime Mystery
49630,Crime Drama Horror Thriller
25220,Action War
39023,Documentary
44562,Documentary Drama
46869,Comedy Crime Mystery
25364,Action Thriller
34511,Documentary
14846,Action Adventure Animation Sci-Fi
36397,Horror Thriller
8781,Drama War
8455,Thriller Horror Sci-Fi
589,Crime Thriller
13882,Drama
15272,Action
44232,Horror
4260,Children
34222,Drama
5981,Fantasy
19202,Crime Drama Horror Thriller
17049,Documentary Drama
36004,Documentary
48306,Horror Thriller
29798,Documentary
23113,Action Thriller
42602,Horror
19659,Documentary
43203,Action Drama Horror Sci-Fi
34479,Romance Documentary Comedy
5515,Documentary
52063,Drama
1518,Drama Horror Thriller
48560,Western
18921,Horror Sci-Fi
36733,Drama Thriller
31748,Adventure Mystery Thriller
22995,Horror Thriller Sci-Fi
50882,Drama Action
23879,Action Thriller Crime Drama
47261,Adventure Children Fantasy
6975,Documentary Drama
23517,Animation Sci-Fi
9380,Adventure Fantasy
39803,Drama
13873,Drama Thriller
24765,Romance Sci-Fi
20022,Western
26095,Animation Comedy
51379,Thriller Action Adventure Crime
25828,Adventure Action Sci-Fi
36183,Fantasy Sci-Fi Children
46375,Horror
25914,Western Action
6963,Documentary Musical
19164,Documentary
48114,Crime Adventure
28831,Romance Sci-Fi Horror Action Crime
38707,Crime Horror Thriller
34919,Action Crime Thriller
21331,Action
37300,Animation Horror Mystery Sci-Fi
31163,Action Thriller
22799,Crime Drama Mystery Thriller
11825,Drama Romance Thriller
14419,Action Thriller
14021,Drama Horror Sci-Fi Thriller
44855,Drama Horror
15722,Action Western
9391,Children Drama
4522,Documentary
46847,Documentary
12185,Mystery Thriller
14726,Documentary Drama
39232,Horror Mystery
14594,Comedy Children Fantasy
33650,Thriller Crime Mystery
36721,Adventure Action Western War
47571,Thriller
15887,Action Thriller
39957,Western
40167,Action War Western
16720,Western
44433,Horror
12043,Action Thriller
8634,Drama
4107,Action Crime Mystery Thriller
47475,Drama Horror Mystery Thriller
8347,Documentary
32482,Action
24647,Comedy
46962,Action Crime
43533,Documentary Drama
19823,Children
2520,Documentary Drama
47097,Action Thriller
47236,Action Drama  Sci-Fi Thriller
44861,Action Adventure Drama Thriller
23784,Action
26876,Horror
11796,Thriller
19461,Horror Thriller
10415,Documentary
38213,Horror
18393,Documentary
5765,Documentary Sci-Fi
6440,Action Thriller
43273,Documentary
26460,Action Adventure Drama Western
43970,Action Crime Drama Thriller
51459,Horror
20704,Animation
36737,Documentary Drama
18778,Action Adventure Drama Children
30935,Fantasy Animation Drama Romance Children
10790,Horror Action Sci-Fi
46323,Romance Animation Children Adventure Fantasy
859,Thriller Romance
33003,Action Crime Thriller
34918,Horror Thriller
48043,Documentary Sci-Fi
44473,Action Comedy Western
1679,Drama Horror Mystery Thriller
2967,Animation
45812,Action Fantasy
34390,Comedy Documentary Horror Thriller
42934,Thriller Horror
51453,Animation
50131,Documentary
19051,Horror Thriller
42191,Drama
47299,Action Animation Romance
1479,Action
18133,Documentary
51519,Children
40086,Documentary  War
2928,Documentary
25133,Comedy War Drama
25410,Drama Romance Mystery Thriller
44483,Comedy Documentary Drama
28174,Animation Children Musical
45218,Comedy Drama Romance
25488,Crime Documentary
2638,Drama Comedy
24448,Crime Thriller
13890,Horror Thriller
43665,Thriller Crime Romance
15100,Horror
1893,Horror Crime Thriller
23928,Thriller Horror Comedy
6152,Comedy Sci-Fi
4969,Documentary
19194,Documentary
24151,Action Crime Thriller
50525,Horror
4676,Drama Children
40547,Comedy
5068,Comedy
14299,Action Thriller
33481,Crime Drama Horror Thriller
42512,Horror Thriller Mystery
13741,Action Drama
843,Documentary Drama
45599,Comedy
51137,Documentary
6056,Thriller
25309,Action
44,Western
47618,Drama Musical Romance
44999,Horror
27760,Horror Sci-Fi
32110,Documentary
12349,Action Fantasy Horror
6949,Drama Horror
41308,Action Drama
3058,Drama Action Comedy Crime
22408,Action Drama War
28689,Horror Documentary
24779,Mystery  Crime
26901,Horror Mystery Crime
49133,Action Western
27034,Documentary
35520,Crime Action
5321,Mystery Thriller
36184,Documentary
22020,Documentary Drama
30088,Drama Thriller War
32826,Horror Thriller
40196,Horror
11802,Drama
36527,Children
23064,Documentary Drama
12213,Adventure Fantasy Children
17727,Children Animation
36302,Horror
34609,Horror Thriller Sci-Fi
30322,Musical Documentary
26923,Documentary Drama
41682,Action Thriller
34522,Documentary Musical
8342,Western
47922,Documentary
17695,Documentary Drama
4175,Horror
8252,Children Animation Adventure
5883,Action Thriller
45647,Fantasy Horror
35065,Documentary Musical
15465,Action
36759,Documentary
39251,Horror
39323,Action Crime
10140,Action Crime Horror Sci-Fi Thriller
35930,Action Western
31408,Documentary
25147,Action Thriller
27688,Action Adventure
18387,Documentary
30919,Drama Horror Mystery Sci-Fi Thriller
10540,Action Adventure Sci-Fi
15195,Action Drama Thriller
14649,Crime Drama Thriller
24015,Horror Thriller
35955,Documentary
24213,Documentary
26110,Comedy Crime Drama
19585,Documentary
31207,Sci-Fi Action Adventure
2983,Horror Thriller
40477,Documentary
13836,Sci-Fi
9126,Sci-Fi
46998,Documentary
26480,Drama Action
48615,Comedy Drama
23754,Comedy
44780,Horror
40109,Drama Horror Thriller
46439,Documentary
21109,Comedy
19230,Drama Horror Thriller
25001,Documentary
15849,Documentary Drama
14421,Drama
38903,Mystery Thriller
49768,Crime Thriller Sci-Fi
43904,Fantasy Drama
26294,Documentary Drama
13342,Documentary
46384,Documentary
1788,Drama
11353,Horror Documentary
25925,Drama Horror Thriller
17146,Documentary
44555,Documentary Musical
43026,Action Adventure Sci-Fi Romance
32645,Horror Action Thriller Sci-Fi
25465,Horror Thriller
10262,Horror Thriller
33770,Adventure Western
9861,Horror Thriller
3172,Drama Thriller
16525,Thriller
11282,Animation
3693,Documentary Drama
13225,Documentary
17010,Action Thriller
20947,Documentary
24181,Drama Horror Thriller Crime
37187,Drama Horror
18946,Thriller Horror Mystery Comedy
36846,Drama Horror Thriller
16220,Sci-Fi
19958,Animation Children
41395,Documentary Drama
40539,Documentary Drama
51424,Documentary
51186,Drama Crime
308,Thriller Crime Mystery
6929,Horror Thriller
36754,Musical
29728,Drama Thriller
51170,Fantasy
7748,Horror
39797,Comedy Documentary
1093,Horror Thriller
35683,Documentary
46989,Drama Crime Thriller
26165,Action Adventure Animation Children
42838,Documentary
7542,Adventure Children
18759,Action Crime Thriller
6468,Drama Romance
1081,Horror Thriller
38474,Sci-Fi Drama
34147,Adventure Animation Children Comedy Fantasy
16789,Action Thriller Crime Mystery
13295,Action Animation Adventure
24730,Animation Drama
33269,Drama Thriller
25524,Action Adventure Comedy Sci-Fi
40415,Documentary
44009,Horror
31901,Mystery Thriller
46704,Documentary Drama
23741,Horror Mystery Sci-Fi Thriller
29858,Action Crime Drama
35180,Sci-Fi Action Adventure
13412,Animation Action Sci-Fi
15778,Horror
38255,Horror Thriller Mystery
33068,Fantasy Animation Sci-Fi Children
35989,Drama
11164,Western
15273,Documentary
22195,Adventure Fantasy Sci-Fi
12465,Documentary
11413,Documentary Comedy
19126,Drama
18652,Documentary
16766,Crime
28259,Adventure Fantasy
22086,Drama
43607,Drama Crime Thriller Mystery
44405,Thriller Horror Mystery
42840,Thriller
17543,Action Comedy Crime Thriller
21978,Mystery
40004,Thriller Horror Mystery
13643,Horror
25896,Drama
17730,Documentary
34262,Children
24265,Animation Action Children
46568,Drama Horror Thriller Sci-Fi
29889,Documentary
9624,Documentary
44641,Documentary
30241,Horror
44262,Horror
46523,Action Western
35904,Documentary
2654,Documentary
32594,Horror
40675,Comedy
35242,Crime Drama Thriller
17252,Crime Horror Mystery
8055,Adventure Drama Western
30472,Horror Sci-Fi Adventure Thriller
48327,Comedy Children Animation Fantasy Musical
11526,Horror
47186,Western
30426,Thriller
3342,Thriller Comedy Crime
24675,Horror Thriller
19926,Action
46718,Adventure Drama
32078,Thriller
27334,Drama Horror
36832,Horror
42109,Animation
17192,Documentary
18042,Horror Thriller
16920,Documentary
11174,Documentary Drama
38924,Western
43061,Horror
37043,Documentary
14436,Romance Western Action Mystery
34073,Crime Drama
23327,Action Thriller
50774,Children Romance
5887,Adventure Comedy Crime Drama
45102,Horror
44429,Adventure
33761,Documentary
35942,Thriller Fantasy
27823,Animation Horror
39056,Musical Documentary
3648,Sci-Fi Thriller
32539,Sci-Fi Thriller Romance
51002,Horror
44064,Documentary
22664,Drama Horror Thriller
51580,Action Western
22951,Documentary Drama
43207,Action Horror Sci-Fi
34453,Horror Sci-Fi
37315,Romance
31344,Action Drama
14404,Documentary
20241,Comedy Drama Romance
48553,Documentary
23224,Drama
22683,Action Crime Drama Thriller
40874,Horror Sci-Fi Thriller
31250,Action Crime Thriller
29377,Action Adventure
258,Drama Horror Thriller
30895,Animation
39971,Drama Thriller
49158,Documentary
36807,Adventure Sci-Fi
34001,Horror
44077,Horror Thriller
22763,Documentary Musical
45968,Fantasy Sci-Fi Thriller
7596,Documentary
5230,Documentary
15785,Action Sci-Fi
12845,Documentary Drama Horror Thriller
32249,Horror Thriller Adventure
21952,Documentary
7185,Crime Drama Thriller
47538,Documentary
33683,Drama
51665,Documentary
40942,Western
30811,Documentary
8695,Comedy Drama Romance
41473,Documentary
28153,Animation Action
30916,Action Sci-Fi Fantasy Thriller Horror
17447,Documentary
4651,Thriller
17906,Animation Children
15621,Fantasy Animation Sci-Fi Children
22166,Thriller
16818,Crime Drama Mystery Thriller
14680,Western
2744,Fantasy Action  Sci-Fi
49040,Horror
16902,Thriller Romance
44207,Horror Thriller
24616,Documentary Sci-Fi
36612,Documentary
17633,Action Sci-Fi Thriller
26014,Drama
49756,Action Crime Drama Thriller
16704,Horror Sci-Fi
6932,Documentary
20824,Action Animation Sci-Fi
9662,Drama Horror Thriller
17836,Documentary
30411,Crime Drama Mystery Romance
27066,Adventure Action Fantasy
12675,Documentary War
34108,Drama Horror
42265,Documentary Musical
40097,Fantasy Horror
6807,Documentary
28059,Adventure Action Sci-Fi
19339,Documentary Drama
41251,Documentary
45785,Sci-Fi Action Adventure Thriller
50622,Documentary Drama
23048,Horror Thriller Crime Mystery
38220,Thriller
9529,Documentary
50293,Crime Thriller Western
12511,Documentary
11781,Children Animation
43830,Horror Thriller
18487,Western
25725,Sci-Fi Animation
9922,Documentary Musical
8365,Action Crime Thriller
45243,Thriller Crime Mystery
15559,Crime Drama Horror
7029,Thriller Action Horror
3408,Horror
49621,Documentary
12328,Horror
35309,Documentary
4442,Documentary Drama
16448,Children Adventure
11831,Documentary
6464,Action Comedy Crime Thriller
26972,Documentary
3605,Horror Thriller
14241,Documentary Musical
18705,Fantasy
35416,Documentary
8617,Drama Thriller
8275,Horror Sci-Fi
21278,Crime
51103,Adventure Fantasy Horror
22515,Sci-Fi
48247,Animation Sci-Fi Action
28473,Horror
1056,Action  Western Romance
50844,Horror Thriller Drama
6271,Action Adventure
33152,War Adventure
1028,Drama
31275,Documentary
50164,Action Children
12227,Documentary
25202,Drama
1835,Action Thriller Crime Romance
43112,Horror Sci-Fi Thriller
29749,Drama Thriller
25421,Documentary
21770,Thriller Horror
47338,Horror
23780,Drama
41489,Documentary
39306,Horror Mystery Thriller
42738,Documentary Musical
17000,Drama
21080,Documentary
24570,Thriller Drama Crime
21972,Documentary
45109,Action Sci-Fi
37751,Western
6503,Mystery Drama Crime Thriller
30385,Thriller Mystery
41373,Crime
41067,Comedy Drama
50206,Crime Mystery
42257,Action Adventure
24996,Adventure
34518,Action Adventure Fantasy
6216,Documentary
48425,Adventure Drama War
46784,Comedy Horror
48545,Action Crime Drama Thriller
9022,Documentary
9682,Horror Thriller
30414,Documentary
14986,Western
49055,Crime Mystery Thriller
36994,Documentary
30770,Drama War
3314,Crime Mystery Thriller
22954,Sci-Fi Fantasy
9174,Documentary
30733,Action
17715,Documentary
4080,Thriller Horror Sci-Fi
7447,Horror
12505,Action
30903,Action
6690,Documentary
24877,Horror Sci-Fi Thriller
10653,Thriller
39925,Documentary Drama
16253,Horror
46694,Horror Drama Thriller
5577,Horror
33366,Horror Sci-Fi
18283,Thriller Crime
14969,Documentary
21590,Documentary
21567,Action Adventure
4377,Horror
11906,Animation Children
15781,Documentary
47158,Documentary Drama
50465,Animation Action Adventure
47823,Action Adventure Crime Sci-Fi Thriller
5196,Crime Thriller
50594,Action Animation Sci-Fi
17709,Horror Mystery Thriller
33926,Adventure Fantasy Action
40736,Documentary
24634,Documentary
16870,Documentary Thriller
22901,Action War Drama
40719,Drama Thriller
26183,Animation
49345,Horror Adventure Action
38310,Documentary Musical
2891,Comedy Drama
28492,Adventure Animation Children
29271,Drama Sci-Fi
45688,Comedy Drama Children Musical Romance
6923,Action Drama Thriller
43003,Fantasy Horror Thriller
38313,Documentary
31764,Action Crime Mystery
1050,Horror
20457,Documentary
42750,Documentary
38500,Comedy Drama Romance
32624,Children Drama
44032,Sci-Fi
4027,Fantasy Animation
51063,Adventure
23174,Sci-Fi Thriller Horror Mystery
11724,Action Comedy Romance
6294,Horror Sci-Fi
15011,Documentary
7019,Comedy
27410,Mystery Horror Thriller
44678,Crime Horror Mystery Thriller
21148,Documentary Drama Musical
34998,Horror Thriller
50604,Action Adventure Crime Thriller
8535,Documentary
10796,Documentary Horror
45445,Adventure Drama Western
16466,Action Western Romance
192,Documentary
30885,Action Adventure Documentary
10848,Horror
49978,Animation
21903,Action Sci-Fi Horror Thriller
31863,Action Drama Crime Thriller
49760,Comedy Documentary
36263,Drama Thriller Crime Mystery Romance
49044,Crime Drama
41635,Western
35785,Mystery Animation
9209,Adventure Children
33408,Animation Drama
31137,Horror Sci-Fi Mystery Thriller
15177,Drama Children
51177,Action Adventure Comedy Children Fantasy Sci-Fi
22889,Documentary
5485,Children Fantasy Sci-Fi
37426,Horror
14155,Documentary
47921,Animation Children
44300,Thriller Horror Sci-Fi
39892,Adventure
13511,Documentary
15396,Documentary Horror
16712,Crime Mystery
18435,Action Adventure
44996,Documentary
22153,Documentary
45286,Action Adventure Drama Mystery Thriller
50463,Crime Drama Thriller
31700,Horror
41696,Comedy
27213,Drama
9195,Comedy Documentary
23712,Documentary
34107,Sci-Fi Action Thriller
21082,Drama
12577,Drama
35553,Action Mystery Thriller Horror
30558,Romance
11216,Drama
47145,Thriller Horror Mystery
40699,Documentary Drama Thriller
20780,Documentary
28630,Action Thriller War
22481,Comedy Sci-Fi
41687,Action Thriller Crime Drama
4932,Documentary
1375,Horror Mystery Thriller
37893,Drama
27184,Action Thriller Sci-Fi
48290,Western
17086,Crime
10373,Horror Thriller
29950,Animation Children Comedy
42412,Documentary
40408,Comedy Crime Drama
20670,Documentary
51398,Documentary
30954,Drama Horror
3317,Action Western
11496,Horror
8790,Horror
32771,Documentary
43491,Documentary
13106,Horror
44336,Drama Sci-Fi Thriller Horror
44926,Documentary
17910,Comedy Drama Horror
44743,Documentary
34936,Crime Drama Mystery Thriller
50012,Comedy Crime Thriller
48069,Documentary
26440,Fantasy Action Thriller Crime Sci-Fi Mystery
4809,Horror Thriller War
18350,Drama Horror Thriller
1157,Documentary
35522,Sci-Fi
50799,Documentary Sci-Fi
39034,Thriller
45253,Documentary
52112,Children
17153,Comedy Drama Horror
6408,Horror
41001,Musical Mystery
37599,Documentary
42821,Adventure Sci-Fi
7735,Documentary
48419,Horror
3248,Action Adventure Horror Sci-Fi
31492,Comedy Drama Thriller
26032,Adventure Action Thriller
1158,Action
42669,Comedy Drama
2546,Action Adventure Comedy Children Romance
32438,Crime Action Thriller
36577,Animation
38438,Thriller Horror
1188,Action Comedy Romance
19466,Documentary
29394,Horror Thriller
30264,Action Drama War
34785,Drama Horror Sci-Fi Thriller
2235,Documentary
8724,Documentary
12297,Comedy Romance
26230,Children
17283,Documentary Drama
15156,Action Adventure Thriller
29266,Drama
42794,Musical Documentary
36921,Horror
9389,Drama Musical Romance
8305,Documentary
44848,Action Adventure Drama
2050,War
8190,Crime Documentary
41786,Fantasy Animation Children Adventure
13273,Documentary
24698,Documentary
31685,Sci-Fi
42139,Action Drama Mystery Thriller
3016,Crime Drama Mystery Thriller
27864,Western
6892,Drama War
38874,Sci-Fi
15717,Action Western
18701,Comedy Documentary
38247,Documentary
11855,Action Adventure Documentary  Mystery Thriller
19060,Documentary Musical
5616,Action Crime
11136,Thriller
41904,Horror Mystery Thriller
26811,Action Mystery Thriller
49571,Thriller Horror
26327,Action
18205,Documentary Drama
4971,Horror Thriller Sci-Fi
23790,Crime Drama
37127,Documentary
32718,Animation
7745,Sci-Fi
18228,Documentary Drama
16427,Thriller Horror
44711,Action Fantasy
11984,Action Adventure Drama
24648,Horror Sci-Fi
42093,Children
38460,Sci-Fi
11734,Crime Action Adventure
16323,Animation
45115,Comedy Drama
41547,Documentary
23629,Crime Mystery
14158,Action Adventure Drama Western
41233,Documentary
3112,Western
34778,Horror
29522,Drama
33703,Adventure Horror Thriller
33693,Crime
30181,Crime Drama Mystery Thriller
13355,Adventure Comedy
7118,Thriller Horror Sci-Fi
21583,Documentary
23889,Drama
4197,Documentary
5270,Fantasy Mystery
26454,Comedy Musical Romance
27723,Action Comedy Thriller
31043,Animation Children Fantasy
47867,Adventure  Drama Children
24771,Drama Thriller
13326,Action Thriller Crime
40083,Western
36370,Thriller Horror
19474,Sci-Fi Crime Horror
27216,Action Comedy
9040,Documentary
21685,Documentary
7909,Horror Mystery Thriller
29296,Fantasy Action Western Sci-Fi
43591,Horror
31399,Documentary
96,Drama Horror Thriller
29985,Horror Mystery Thriller
41372,Documentary Drama
51681,Comedy
36887,Documentary
25357,Drama Thriller
7992,Drama Horror Thriller
21907,Documentary Drama
21107,Action
27950,Action Thriller
20595,Horror Comedy
5110,Horror
22349,Documentary
27428,Action
46411,Crime Drama Western
15674,Musical Documentary
33973,Horror Sci-Fi
34357,Documentary
38218,Horror Sci-Fi Thriller
32139,Animation
4793,Documentary
43292,Western
39404,Action Adventure Animation Children
43340,Drama Western
17051,Horror Mystery Thriller
50257,Horror
44625,Horror Thriller
20464,Action
18121,Children Fantasy Adventure Sci-Fi Comedy
394,Documentary Drama
8066,Comedy Drama
2587,Children
1437,Documentary
3672,Documentary Sci-Fi
7359,Adventure Comedy Drama
916,Action Thriller
11163,Documentary
20559,Drama Mystery Romance Thriller
16000,Western
32708,Action Adventure Western
28815,Sci-Fi
21868,Documentary
48941,Action Thriller
35570,Comedy Drama
44050,Documentary Drama
28607,War Drama Action
18587,Horror Sci-Fi
33020,Action Thriller Sci-Fi
28407,Horror Thriller
36649,Sci-Fi Thriller
18662,Adventure Drama
10785,Action Documentary Drama Sci-Fi
5791,Documentary
12602,Drama Sci-Fi
44179,Documentary
15341,Action Thriller
40207,Sci-Fi Thriller
34423,Action Comedy Thriller
28736,Thriller Comedy Fantasy Horror
9307,Drama Horror Thriller
40792,Comedy
1756,Horror Thriller
5260,Horror
9395,Comedy Drama Romance
43352,Action Crime Mystery
98,Action Horror Thriller
46859,Action Western
12600,Horror Thriller
34381,Horror
24179,Horror Sci-Fi Thriller
19705,Drama Horror
38952,Drama Western
46794,Western
30970,Action Thriller Adventure Crime
44614,Documentary
51362,Animation Fantasy
8056,Action Crime Thriller
35142,Documentary
39866,Animation Adventure Children
47746,Action Crime Horror Mystery Thriller
41709,Drama
17768,Horror
919,Thriller
22963,Animation Comedy
35038,Action Drama Sci-Fi
45217,Documentary
47189,Documentary
26376,Horror Action Adventure
26401,Horror Sci-Fi Thriller
32469,Thriller
26061,Horror
27387,Drama Adventure Action
47902,Drama
34380,Drama Romance
6058,Adventure Drama
21168,Horror
12775,Western
3240,Animation Children
986,Romance Western
30939,Drama Horror
9848,Mystery Sci-Fi Thriller
20833,Drama Thriller
34454,Thriller
31651,Documentary Drama
23118,Action Adventure Drama Thriller
26950,Crime Horror
34308,Horror Thriller
13771,Documentary
18727,Drama
27996,Action Adventure
14824,Documentary Romance
37444,Children Adventure
17549,Horror Thriller
26299,Animation
16777,Animation Documentary
216,Thriller Mystery Sci-Fi
40986,Thriller
8849,Documentary
32730,Comedy Drama
49778,Action Sci-Fi
8123,Documentary
6258,Fantasy Sci-Fi Horror
46406,Documentary
13347,Comedy Drama Horror
26705,Documentary Crime
48460,Horror Action
25394,Drama Horror Thriller
10529,Horror Thriller
21931,Western
11476,Action Adventure Fantasy
39373,Action Adventure Children
30521,Horror Mystery Thriller
40382,Musical Documentary
23992,Documentary Musical Romance
46422,Drama Horror Thriller Mystery
34925,Documentary
38913,Horror
42872,Documentary
33063,Documentary
16836,Documentary
3511,Horror Thriller
19359,Action Sci-Fi
4358,Drama Children
1380,Western
42152,Documentary
42360,Documentary
9238,Comedy Drama Romance
19239,Action Adventure Drama Thriller
1519,Documentary Drama
7549,Animation Drama
41184,Drama
11953,Documentary Drama
17799,Drama Western
31605,Documentary Children
44449,Documentary
42539,Sci-Fi Action
6145,Documentary
37270,Action Thriller
28084,Action Crime Drama
41731,Drama Horror
13571,Crime Drama
43503,Documentary
35588,Horror
5362,Drama Sci-Fi
5325,Horror Thriller
19131,Comedy Documentary
15026,War
51248,Adventure Sci-Fi
42886,War Documentary
39761,Crime Animation Action
51608,Documentary
13564,Comedy Drama
9246,Crime Horror Mystery Thriller
47226,Drama Western
8256,Horror Thriller
15280,Drama
23101,Thriller Action Adventure
8475,Documentary
30021,Action Adventure Children
19963,Horror Thriller
15678,Horror Thriller
700,Fantasy Horror Children
14157,Horror
2552,Action Animation Sci-Fi
19638,Adventure Fantasy Action Sci-Fi
44183,Animation Comedy Drama Horror Mystery Romance
26973,Sci-Fi Fantasy Adventure
52167,Drama
21449,Documentary
19902,Drama Musical
27443,Children Comedy Drama Horror
51911,Action Sci-Fi Thriller
34715,Sci-Fi
3521,Action Thriller Crime Mystery Romance
14073,Action Drama Thriller
35895,Documentary
31767,Horror
6803,Drama
9413,Animation Drama
42101,Sci-Fi
19398,Drama Horror Thriller
5495,Animation Comedy
23291,Action Sci-Fi Thriller
29110,Sci-Fi Action Adventure
175,Sci-Fi
7884,Action Adventure War
37674,Western
8999,Children Fantasy
40806,Thriller Fantasy Sci-Fi
50357,Mystery Thriller
27592,Horror
17921,Comedy Drama Romance
48949,Fantasy Animation Sci-Fi
48635,Action Adventure Drama
13400,Crime Drama Thriller
2200,Horror
9097,Drama Western
38990,Comedy Documentary
1538,Documentary Drama
18843,Documentary
29458,Action Adventure Fantasy
20347,Sci-Fi Animation Action Crime
28211,Documentary
42985,Drama Western
18142,Horror Thriller
23993,Drama Horror Thriller
27142,Horror
37186,Horror Thriller
45089,Adventure Documentary
15816,Romance
5303,Mystery Horror Thriller
36125,Horror Mystery
46782,Horror Mystery Fantasy Action
3229,Horror Thriller
27078,Documentary
25326,Adventure Animation Children
33839,Horror Mystery
12423,Action Drama Thriller
14718,Horror
23872,Action
41200,Horror Mystery Sci-Fi
51951,Drama Horror Thriller
1219,Comedy Documentary
20804,Adventure Horror Thriller
50306,Action
6404,Horror
43439,Thriller
37335,Adventure Children Fantasy Romance
40470,Action Sci-Fi
4399,Children
17961,Action Thriller
43551,Documentary
29671,Comedy Drama
35483,Horror Sci-Fi
17315,Action Western
2577,Documentary Drama
33232,Action Horror Sci-Fi
49593,Romance Crime Drama
18058,Documentary
38826,Documentary
49383,Horror
48005,Adventure Drama Action Thriller
43881,Drama Thriller Crime
31402,Action Western Adventure
22380,Action
35117,Drama Horror
26916,Drama
25370,Thriller Crime
14983,Action Adventure Sci-Fi
25690,Animation
2470,War Action Thriller
49661,Adventure Action Fantasy
49119,Drama Horror
19050,Documentary
31206,Drama
17550,Children Drama
14345,Thriller Horror
26997,Crime Drama Mystery Thriller
51671,Documentary Musical
7678,Drama War
4777,Documentary
5992,Drama
7044,Action Crime Thriller
50485,Adventure Animation Drama Children
30297,Action Adventure Comedy Romance Thriller
43077,Thriller Action
37248,Comedy Drama
36054,Documentary
19173,Documentary Musical
43953,Crime Mystery Thriller
32039,Documentary
52047,Action Thriller
25794,Drama
36117,Western
8208,Action Crime Drama Thriller
13269,Documentary
21193,Children Animation
1665,Documentary
42073,Horror
23416,Western
2831,Horror Action Sci-Fi
14982,Comedy Drama
28455,Drama
3401,Drama War
12761,Documentary
41151,Fantasy Horror
16093,Horror Sci-Fi Thriller
1843,Action Thriller
7370,Documentary
31506,Action
9051,Documentary
47536,Animation Children Musical
2043,Horror Thriller Mystery
7500,Action Comedy Crime Drama Thriller
35059,Horror Sci-Fi
33191,Action Adventure Sci-Fi
43365,Horror Mystery
16100,Documentary Drama
46443,Drama Horror
47647,Documentary
30056,Crime Thriller
27045,Animation Children Comedy
45019,War Action Thriller
10970,Action Western
22124,Documentary Children Drama
44998,Horror
30962,Documentary
31424,Drama
33075,Action Thriller
4756,Horror
29383,Action Adventure Thriller
39938,Documentary
26217,Animation Sci-Fi
5687,Animation
29241,Action Thriller
23794,Action Sci-Fi Thriller
16963,Action Comedy Crime Drama Thriller
36032,Drama
4992,Action Fantasy Thriller
11641,Documentary Musical
32185,Horror Sci-Fi
17683,Documentary
48104,Comedy
24400,Horror Mystery Thriller
23259,Documentary
26956,Children Fantasy
30716,Adventure
11596,Adventure Children Drama
46293,Adventure
36372,Crime
32014,Sci-Fi Action Adventure
7136,Documentary
45431,Thriller Children
2492,Documentary
2868,Western
15269,Horror
21980,Action
49714,Action Crime Drama Thriller
15671,Children Sci-Fi
28691,Documentary
6598,Drama
11501,War
11337,Fantasy Children Musical
19257,Documentary Musical
10996,Documentary
19501,Action Adventure
24778,Animation
14736,Children
47503,Documentary
25743,Action Sci-Fi
12860,Animation
38706,Crime Mystery Thriller
30126,Sci-Fi
27843,Documentary
42346,Documentary
28802,Action Crime Thriller
33403,Crime Thriller Action Mystery
11387,Crime Mystery
10416,Drama
49160,Mystery
43030,Thriller War
19644,Comedy Drama
28379,Thriller Horror
2673,Thriller
18586,Documentary Musical War
12194,Documentary
21427,Animation Drama Children Musical
2742,Horror Thriller Mystery
41082,Horror Thriller
32238,Drama
7529,Documentary
11329,Animation
14852,Documentary
1038,Thriller
28391,Documentary Drama
7079,Documentary
47512,Fantasy Animation
30638,Action Thriller
10242,Documentary
41287,Western
27566,Documentary
39512,Documentary
38181,Horror Sci-Fi
6800,Animation
34458,Documentary
43395,Mystery
48864,Crime Drama Thriller
22819,Comedy Drama Horror
34683,Crime
836,Animation Children Fantasy
8424,Drama
35077,Western
10063,Fantasy Animation Children
752,Horror
189,Documentary
47814,Documentary Drama
310,Drama Western
1234,Documentary
16275,Documentary
51314,Documentary
27174,Musical Documentary
